Data,Territory,Place,Species,sex,age,Ra,W,ring
10.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,53.4,25.3,ET00799
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,56,29.8,ET00800
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,54.6,31.8,ET00801
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,52.3,26.6,ET00802
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,52.8,26.9,ET00803
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,53.5,29.9,ET00804
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,53,24,ET00805
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,56.2,26.6,ET00806
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,55.8,33,ET00807
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,54.9,26.8,ET00808
10.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,52.6,24.8,ET00809
10.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,52.8,24.4,ET00810
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,55.2,29.4,ET00811
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,52.4,27.3,ET00812
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,54.3,28,ET00813
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,55.3,28.5,ET00814
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,55.7,27.5,ET00815
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,53.5,25.6,ET00816
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,54.6,25.6,ET00817
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,55.6,24.7,ET00818
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,51.7,23.2,ET00819
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,56.2,25,ET00820
10.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,55.6,26.5,ET00821
10.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,53.2,25.4,ET00822
10.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,53,26.8,ET00823
10.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,55.7,27.2,ET00824
10.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,54.7,24.8,ET00825
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,53.2,29,ET00826
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,53.2,28,ET00827
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,53.1,29.8,ET00828
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,53.2,22.4,ET00829
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,55.2,21.4,ET00830
10.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,53.6,28.1,ET00831
10.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,53.2,23.9,ET00832
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,54.6,28.8,ET00833
10.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,53.4,23.7,ET00834
10.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,52.7,22.5,ET00835
10.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,53.7,24,
10.07.2009,Yaremivka,R2,Nyctalus leisleri,female,ad,43.9,13.5,СТ00084
10.07.2009,Yaremivka,R2,Myotis dasycneme,male,ad,43.7,14.9,СТ00085
10.07.2009,Yaremivka,R2,Myotis dasycneme,male,ad,44.2,14.5,СТ00086
10.07.2009,Yaremivka,R2,Myotis daubentonii,female,ad,38.1,10.1,ВТ01992
10.07.2009,Yaremivka,R2,Myotis daubentonii,male,ad,38.2,9.2,ВТ01992
10.07.2009,Yaremivka,R2,Myotis daubentonii,female,ad,35.7,7.8,ВТ01993
10.07.2009,Yaremivka,R2,Pipistrellus pygmaeus,female,sad,30.8,4.4,ВТ01994
10.07.2009,Yaremivka,R2,Pipistrellus pygmaeus,female,ad,29.8,5.5,ВТ01995
10.07.2009,Yaremivka,R2,Pipistrellus pygmaeus,female,ad,30.3,5.1,ВТ01996
10.07.2009,Yaremivka,R2,Pipistrellus pygmaeus,female,ad,31.1,4.9,ВТ01997
10.07.2009,Yaremivka,R2,Pipistrellus pygmaeus,female,ad,30.1,5.5,ВТ01998
10.07.2009,Yaremivka,R2,Pipistrellus nathusii,female,sad,33,5.1,ВТ01999
10.07.2009,Yaremivka,R2,Pipistrellus nathusii,male,ad,33.3,7,ВТ01601
10.07.2009,Yaremivka,R2,Pipistrellus nathusii,male,ad,33.5,8.1,ВТ01602
10.07.2009,Yaremivka,R2,Pipistrellus nathusii,male,ad,33.1,6.3,ВТ01603
10.07.2009,Yaremivka,R2,Pipistrellus nathusii,male,ad,32.6,6.7,ВТ01604
10.07.2009,Yaremivka,R2,Pipistrellus nathusii,male,sad,33.6,6.6,ВТ01605
10.07.2009,Yaremivka,R2,Pipistrellus nathusii,male,sad,33.8,6.1,ВТ01606
10.07.2009,Yaremivka,R2,Pipistrellus nathusii,female,sad,35.9,8,ВТ01607
10.07.2009,Yaremivka,R2,Pipistrellus nathusii,female,sad,36.2,7.3,ВТ01608
10.07.2009,Yaremivka,R2,Pipistrellus nathusii,female,sad,34.1,6.9,ВТ01609
10.07.2009,Yaremivka,R2,Pipistrellus nathusii,female,sad,34.4,6.9,ВТ01610
10.07.2009,Yaremivka,R2,Pipistrellus nathusii,female,sad,33.5,6.5,ВТ01611
12.07.2009,Yaremivka,L3,Nyctalus noctula,female,ad,53.3,28.9,ET00836
12.07.2009,Yaremivka,L3,Nyctalus noctula,male,sad,54.5,24.4,ET00837
12.07.2009,Yaremivka,L3,Nyctalus noctula,male,ad,52.4,30.2,ET00838
12.07.2009,Yaremivka,L3,Nyctalus noctula,female,sad,56.4,26.9,ET00839
12.07.2009,Yaremivka,L3,Nyctalus noctula,female,sad,54.5,28.2,ET00840
12.07.2009,Yaremivka,L3,Nyctalus noctula,female,ad,54.4,29.8,ET00841
12.07.2009,Yaremivka,L3,Nyctalus noctula,male,ad,52.2,33.3,ET00842
12.07.2009,Yaremivka,L3,Nyctalus noctula,male,sad,51,30.5,ET00843
12.07.2009,Yaremivka,L3,Nyctalus noctula,female,sad,53.7,25,ET00844
12.07.2009,Yaremivka,L3,Nyctalus noctula,female,ad,55.6,30.6,ET00845
12.07.2009,Yaremivka,L3,Nyctalus noctula,female,sad,53.7,25.9,ET00846
12.07.2009,Yaremivka,L3,Nyctalus noctula,female,sad,55.5,27.3,ET00847
12.07.2009,Yaremivka,L3,Nyctalus noctula,male,sad,54,26.4,ET00848
12.07.2009,Yaremivka,L3,Nyctalus noctula,male,sad,53.7,26.4,ET00849
12.07.2009,Yaremivka,L3,Nyctalus noctula,female,sad,53.8,21.5,ET00850
12.07.2009,Yaremivka,L3,Nyctalus noctula,female,ad,54,31.9,ET00851
12.07.2009,Yaremivka,L3,Nyctalus noctula,female,ad,54.2,31.1,ET00852
12.07.2009,Yaremivka,L3,Nyctalus noctula,female,sad,53.8,24.5,ET00853
12.07.2009,Yaremivka,L3,Nyctalus noctula,male,sad,53.3,26.4,ET00854
12.07.2009,Yaremivka,L3,Nyctalus noctula,female,ad,53.7,30,ET00855
12.07.2009,Yaremivka,L3,Nyctalus noctula,male,sad,53.5,25.6,ET00856
12.07.2009,Yaremivka,L3,Nyctalus noctula,male,sad,54.4,21.1,ET00857
12.07.2009,Yaremivka,L3,Nyctalus noctula,female,sad,54,24.5,ET00858
12.07.2009,Yaremivka,L3,Nyctalus noctula,male,sad,55.7,27.7,ET00859
12.07.2009,Yaremivka,L3,Myotis daubentonii,male,sad,36.8,6.1,ВТ01612
12.07.2009,Yaremivka,L3,Myotis daubentonii,male,sad,38.1,7.5,ВТ01613
12.07.2009,Yaremivka,L3,Myotis daubentonii,female,sad,37.9,7.4,ВТ01614
12.07.2009,Yaremivka,L3,Myotis daubentonii,male,sad,36.9,7.9,ВТ01615
12.07.2009,Yaremivka,L3,Myotis daubentonii,male,sad,36,6.5,ВТ01616
12.07.2009,Yaremivka,L3,Myotis daubentonii,female,sad,39,7.6,ВТ01617
12.07.2009,Yaremivka,L3,Myotis daubentonii,female,sad,37,6.4,ВТ01618
12.07.2009,Yaremivka,L3,Myotis daubentonii,female,sad,39,7.5,ВТ01619
12.07.2009,Yaremivka,L3,Myotis daubentonii,male,sad,37.3,7.1,ВТ01620
12.07.2009,Yaremivka,L3,Myotis daubentonii,female,sad,37.5,6.3,ВТ01621
12.07.2009,Yaremivka,L3,Myotis daubentonii,female,sad,36.5,5.8,ВТ01622
12.07.2009,Yaremivka,L3,Myotis daubentonii,female,sad,36.2,6.6,ВТ01623
19.07.2009,Yaremivka,F3,Nyctalus noctula,male,sad,54.6,27.7,ET01072
19.07.2009,Yaremivka,F3,Plecotus auritus,male,ad,39.8,8.5,BT01761
19.07.2009,Yaremivka,F3,Myotis daubentonii,female,sad,36.4,5.5,BT01762
19.07.2009,Yaremivka,F3,Myotis daubentonii,male,sad,36.7,6.9,BT01763
19.07.2009,Yaremivka,F3,Myotis daubentonii,male,sad,36.5,7,BT01764
19.07.2009,Yaremivka,F3,Myotis daubentonii,female,ad,37.5,8.9,BT01765
15.07.2009,Yaremivka,F2,Nyctalus noctula,female,ad,53.9,30.3,ET00864
15.07.2009,Yaremivka,F2,Nyctalus noctula,female,sad,53.1,25.9,ET00865
15.07.2009,Yaremivka,F2,Nyctalus noctula,female,sad,55.5,22.5,ET00866
15.07.2009,Yaremivka,F2,Nyctalus noctula,male,sad,55.6,29.8,ET00867
15.07.2009,Yaremivka,F2,Nyctalus noctula,male,sad,53,27.3,ET00868
15.07.2009,Yaremivka,F2,Nyctalus noctula,female,ad,53.5,34.6,ET00869
15.07.2009,Yaremivka,F2,Nyctalus noctula,female,sad,55.3,29.4,ET00870
15.07.2009,Yaremivka,F2,Nyctalus noctula,female,ad,51.6,28.1,ET00620
15.07.2009,Yaremivka,F2,Nyctalus noctula,male,sad,52.7,27.7,ET00666
15.07.2009,Yaremivka,F2,Nyctalus noctula,female,ad,53.2,32.4,ET00642
15.07.2009,Yaremivka,F2,Nyctalus noctula,male,sad,54.9,31.2,ET00871
15.07.2009,Yaremivka,F2,Nyctalus noctula,female,sad,54,26.6,ET00872
15.07.2009,Yaremivka,F2,Nyctalus noctula,male,sad,54.9,28,ET00873
15.07.2009,Yaremivka,F2,Nyctalus noctula,female,ad,53.5,30,ET00874
15.07.2009,Yaremivka,F2,Nyctalus noctula,female,sad,52.9,26.1,ET00875
15.07.2009,Yaremivka,F2,Nyctalus noctula,male,sad,53.3,28,ET00876
15.07.2009,Yaremivka,F2,Myotis daubentonii,male,sad,38.7,8,BT01635
15.07.2009,Yaremivka,F2,Pipistrellus nathusii,male,sad,33.2,7.4,BT01636
15.07.2009,Yaremivka,F2,Pipistrellus pygmaeus,male,sad,30.8,4.2,BT01637
15.07.2009,Yaremivka,F2,Pipistrellus pygmaeus,female,sad,30.7,4.6,BT01638
15.07.2009,Yaremivka,F2,Pipistrellus pygmaeus,female,sad,28.9,4.1,BT01639
15.07.2009,Yaremivka,F2,Plecotus auritus,female,sad,38.7,6.7,BT01640
15.07.2009,Yaremivka,F2,Plecotus auritus,female,ad,39.1,8.7,BT01641
15.07.2009,Yaremivka,F2,Plecotus auritus,female,ad,39.2,8.2,BT01642
15.07.2009,Yaremivka,F2,Plecotus auritus,female,sad,40.6,7,BT01643
15.07.2009,Yaremivka,F2,Plecotus auritus,male,sad,37.9,6.6,BT01644
14.07.2009,Yaremivka,R3,Nyctalus noctula,male,sad,55.3,25.2,ET00860
14.07.2009,Yaremivka,R3,Nyctalus noctula,female,sad,52.2,21.3,ET00861
14.07.2009,Yaremivka,R3,Nyctalus noctula,female,sad,53.1,24.3,ET00862
14.07.2009,Yaremivka,R3,Eptesicus serotinus,male,sad,52.3,19.1,ET00863
14.07.2009,Yaremivka,R3,Vespertilio murinus,female,ad,44.5,15.5,СТ00087
14.07.2009,Yaremivka,R3,Myotis daubentonii,male,ad,36.5,7,ВТ01624
14.07.2009,Yaremivka,R3,Myotis daubentonii,female,ad,36.7,8.5,ВТ01625
14.07.2009,Yaremivka,R3,Myotis daubentonii,female,sad,39.6,8.3,ВТ01626
14.07.2009,Yaremivka,R3,Pipistrellus nathusii,female,ad,33.1,6,ВТ01627
14.07.2009,Yaremivka,R3,Pipistrellus nathusii,female,ad,33.8,6.5,ВТ01628
14.07.2009,Yaremivka,R3,Pipistrellus pygmaeus,male,sad,32.1,4.6,ВТ01629
14.07.2009,Yaremivka,R3,Pipistrellus pygmaeus,male,sad,28.1,4.1,ВТ01630
14.07.2009,Yaremivka,R3,Pipistrellus pygmaeus,male,sad,30.5,4.2,ВТ01631
14.07.2009,Yaremivka,R3,Pipistrellus pygmaeus,male,sad,28.6,3.9,ВТ01632
14.07.2009,Yaremivka,R3,Pipistrellus pygmaeus,female,ad,30.4,5.4,ВТ01633
14.07.2009,Yaremivka,R3,Pipistrellus pygmaeus,female,ad,30.6,5.6,ВТ01634
17.07.2009,Yaremivka,L1,Myotis daubentonii,male,sad,36.1,7.4,BT01748
17.07.2009,Yaremivka,L1,Myotis daubentonii,male,sad,36.1,6.9,BT01749
17.07.2009,Yaremivka,L1,Pipistrellus nathusii,male,ad,33,6.9,BT01750
17.07.2009,Yaremivka,L1,Pipistrellus nathusii,male,ad,33.3,7.4,BT01751
15.07.2009,Yaremivka,R1,Nyctalus noctula,female,sad,55.8,27.6,ET00877
15.07.2009,Yaremivka,R1,Nyctalus noctula,female,sad,56.8,27.9,ET00878
15.07.2009,Yaremivka,R1,Nyctalus noctula,male,sad,53.7,25.3,ET00879
15.07.2009,Yaremivka,R1,Nyctalus leisleri,female,ad,44.8,16.1,CT00088
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,female,sad,34.4,8.6,BT01645
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,male,sad,33.9,7.7,BT01646
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,male,sad,33.4,7.8,BT01647
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,male,sad,34.7,7.4,BT01648
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,male,sad,35.3,8.4,BT01649
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,female,ad,33.8,8.7,BT01650
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,female,sad,33.8,6.9,BT01651
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,male,sad,33.3,8,BT01652
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,female,sad,34.2,8,BT01653
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,male,sad,33.6,7.1,BT01654
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,male,sad,35.5,8,BT01655
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,female,sad,33.8,7.8,BT01656
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,female,ad,35.7,9,BT01657
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,male,sad,34.2,8,BT01658
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,male,sad,33.8,7.8,BT01659
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,female,sad,35.5,8,BT01660
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,male,sad,34.1,8.2,BT01661
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,female,sad,35.3,7.5,BT01662
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,male,sad,33.8,8.4,BT01663
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,female,sad,35.1,6.7,BT01664
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,female,ad,34.3,8,BT01665
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,male,sad,35.4,8.2,BT01666
15.07.2009,Yaremivka,R1,Pipistrellus nathusii,female,sad,35.3,8.7,BT01871
15.07.2009,Yaremivka,R1,Pipistrellus pygmaeus,female,sad,30.4,4.8,BT01667
15.07.2009,Yaremivka,R1,Pipistrellus pygmaeus,female,sad,30.5,4.4,BT01668
15.07.2009,Yaremivka,R1,Pipistrellus pygmaeus,female,ad,30.3,5.2,BT01669
15.07.2009,Yaremivka,R1,Pipistrellus pygmaeus,female,ad,30.5,4.6,BT01670
15.07.2009,Yaremivka,R1,Pipistrellus pygmaeus,female,sad,30.4,4.6,BT01671
15.07.2009,Yaremivka,R1,Pipistrellus pygmaeus,female,ad,31.1,5.6,BT01672
15.07.2009,Yaremivka,R1,Pipistrellus pygmaeus,female,sad,30.3,4.3,BT01673
15.07.2009,Yaremivka,R1,Pipistrellus pygmaeus,male,sad,30.8,4.1,BT01674
15.07.2009,Yaremivka,R1,Myotis brandtii,male,ad,34.8,5,BT01675
15.07.2009,Yaremivka,R1,Myotis daubentonii,female,ad,38.2,7.7,BT01676
15.07.2009,Yaremivka,R1,Myotis daubentonii,male,sad,38,6.9,BT01677
15.07.2009,Yaremivka,R1,Myotis daubentonii,female,sad,35.9,6.7,BT01678
15.07.2009,Yaremivka,R1,Myotis daubentonii,male,sad,36.5,6.1,BT01679
15.07.2009,Yaremivka,R1,Myotis daubentonii,female,sad,39.3,7.7,BT01680
15.07.2009,Yaremivka,R1,Myotis daubentonii,male,sad,36.2,6.5,BT01681
15.07.2009,Yaremivka,R1,Myotis daubentonii,male,sad,37.7,7.2,BT01682
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,54.6,26.6,ET00880
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,54.7,27.2,ET00881
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,ad,53.4,29.9,ET00882
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,55.8,29.9,ET00883
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,52.8,29,ET00884
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,57.4,27.2,ET00885
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,54.5,29.4,ET00886
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,56.2,24.1,ET00887
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,56.5,26.5,ET00888
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,52.8,26.9,ET00889
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,53.3,22,ET00890
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,54.3,32.4,ET00891
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,51.5,28.2,ET00892
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,54.6,29,ET00893
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,54.2,27.3,ET00894
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,53.2,21,ET00895
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,52.4,24.7,ET00896
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,55.2,35.3,ET00897
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,54.5,26.5,ET00898
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,53,27.2,ET00899
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,54.4,28.9,ET00900
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,54.6,27.4,ET00901
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,55.3,27,ET00902
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,54.3,26.2,ET00903
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,54.3,30,ET00904
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,52.8,25.2,ET00905
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,52.9,31.4,ET00906
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,53.6,25.8,ET00907
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,53.9,26.4,ET00908
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,54.9,25.5,ET00909
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,55.5,,ET00910
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,56.3,28.7,ET00911
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,55.8,30,ET00912
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,52.5,22.8,ET00913
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,54.2,24.2,ET00914
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,54.9,26.4,ET00915
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,54.5,28.1,ET00916
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,ad,52.7,31.6,ET00917
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,55.7,33.5,ET00918
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,55.7,25.9,ET00919
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,54.3,29.2,ET00920
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,54.6,30.8,ET00921
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,52.5,21.9,ET00922
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,53.8,26.6,ET00923
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,56.5,32,ET00924
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,54.8,22.5,ET00925
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,52.7,24.4,ET00926
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,53.6,18,ET00927
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,53,24.3,ET00928
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,ad,53,27.5,ET00929
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,52.2,25.5,ET00930
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,53,28.2,ET00931
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,55.6,24.2,ET00932
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,55.5,27.5,ET00933
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,51.7,21.6,ET00934
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,52.9,23.8,ET00935
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,55,26.9,ET00936
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,53.6,24.7,ET00937
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,54.6,25.1,ET00938
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,54.3,30.6,ET00939
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,54.2,26.1,ET00940
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,54.4,23.5,ET00941
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,56.2,32.9,ET00942
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,54.4,26,ET00943
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,53.2,25.5,ET00944
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,56.6,27.4,ET00945
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,54.6,25,ET00946
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,54.5,25.9,ET00947
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,53.4,24.2,ET00948
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,52.7,25,ET00949
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,51.1,21,ET00950
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,55.3,29,ET00951
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,ad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,ad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,female,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,,,
16.07.2009,Yaremivka,R2,Nyctalus noctula,male,sad,,,
16.07.2009,Yaremivka,R2,Myotis daubentonii,male,sad,37.7,6.9,BT01683
16.07.2009,Yaremivka,R2,Myotis daubentonii,female,ad,37.7,7.7,BT01684
16.07.2009,Yaremivka,R2,Myotis daubentonii,female,ad,39.9,9.8,BT01685
16.07.2009,Yaremivka,R2,Myotis daubentonii,male,ad,38.7,6.8,BT01686
16.07.2009,Yaremivka,R2,Myotis daubentonii,female,sad,37.4,6.4,BT01687
16.07.2009,Yaremivka,R2,Myotis daubentonii,male,sad,37,7.2,BT01688
